,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
1035,装修建材,002066,瑞泰科技,29.7392262,29.2446,45.1,4.13,-0.64,7.1,21.97,13.24
1036,装修建材,603992,松霖科技,89.479455,87.7960902,49.21,2.82,-0.67,-9.48,-2.22,13.51
1037,装修建材,600337,美克家居,32.33245808,32.33245808,7.67,1.13,-0.88,1.82,22.28,22.28
1038,装修建材,603610,麒盛科技,43.55916603,43.55916603,24.48,1.42,-1.07,1.15,22.79,-1.36
1039,装修建材,603856,东宏股份,38.50065219,35.0005929,22.47,1.49,-1.16,20.05,27.09,25.57
1040,装修建材,002392,北京利尔,76.31046278,73.32279665,15.08,1.4,-1.37,1.9,29.49,35.81
1041,装修建材,603326,我乐家居,28.21524061,28.21524061,17.57,2.57,-1.88,10.79,9.95,57.3
1042,化肥行业,002999,天禾股份,24.9223464,24.63588698,43.68,2.11,0.23,6.21,20.71,23.62
1043,化肥行业,000912,泸天化,72.5984,72.5984,49.28,1.13,0.18,-2.54,2.66,5.71
1044,化肥行业,002588,史丹利,104.24622419,77.70308009,9.04,1.53,-0.48,2.96,19.39,27.11
1045,化肥行业,002538,司尔特,46.43343351,46.43313159,30.65,0.88,-0.62,8.6,-5.88,-1.09
1046,化肥行业,000902,新洋丰,178.42307882,162.5036725,8.67,1.68,-0.83,6.52,5.1,11.62
1047,化肥行业,300387,富邦科技,26.79558557,26.78628099,28.97,1.95,-0.88,9.31,6.67,16.9
1048,化肥行业,002539,云图控股,123.79168561,90.52185615,12.2,1.4,-1.26,24.48,37.4,34.51
1049,化肥行业,002545,东方铁塔,119.55436618,108.60873234,14.52,1.36,-2.05,23.65,32.37,36.7
1050,化肥行业,002170,芭田股份,104.12200156,84.6201789,15.25,3.34,-2.08,8.76,14.65,27.81
1051,化肥行业,002556,辉隆股份,55.74991491,55.07676054,17.03,1.58,-3.28,5.17,9.48,9.48
1052,化肥行业,300505,川金诺,54.61617682,43.18967481,18.96,2.16,-5.25,11.85,26.4,40.92
1053,消费电子,300679,电连技术,182.10028559,153.64583476,36.93,3.76,2.03,-2.14,-16.3,-27.45
1054,消费电子,002947,恒铭达,91.21052362,68.4963968,21.07,2.92,1.27,12.44,22.21,8.74
1055,消费电子,605277,新亚电子,80.00413429,77.45945043,42.31,5.42,1.21,64.25,67.94,76.72
1056,消费电子,002866,传艺科技,55.35665535,34.65815595,35.44,2.7,1.19,8.67,34.36,18.17
1057,消费电子,002981,朝阳科技,36.58596761,32.30481821,43.22,3.59,0.35,15.35,34.18,17.3
1058,消费电子,002351,漫步者,117.6288561,68.93414435,28.78,4.4,0.32,2.96,5.33,-18.58
1059,消费电子,002993,奥海科技,108.842572,94.01962568,21.81,2.28,-0.07,6.55,26.01,-1.7
1060,消费电子,001308,康冠科技,161.1403299,55.16377132,18.76,2.06,-0.11,8.51,15.75,-15.81
1061,消费电子,301503,智迪科技,31.104,12.628224,28.3,2.99,-0.17,6.93,12.47,15.47
1062,消费电子,003028,振邦智能,45.23316373,22.04674583,37.91,2.61,-0.22,3.92,0.58,14.8
1063,消费电子,603380,易德龙,46.51190388,46.51190388,27.84,3.36,-0.26,24.42,45.97,20.84
1064,消费电子,300843,胜蓝股份,51.28873358,49.21636561,42.54,3.36,-0.27,11.12,20.27,-10.18
1065,消费电子,300916,朗特智能,41.368186,26.40863683,34.17,3.16,-0.31,5.95,8.05,-3.38
1066,消费电子,300976,达瑞电子,65.75879814,42.09375581,28.73,1.95,-0.35,11.09,27.91,2.28
1067,消费电子,002937,兴瑞科技,50.08622243,49.94745406,31.17,3.39,-0.4,2.62,5.13,1.33
1068,消费电子,300812,易天股份,31.23717747,20.67389671,38.88,3.96,-0.42,5.33,26.35,1.18
1069,消费电子,300684,中石科技,75.11691313,50.97383823,30.42,3.95,-0.45,13.6,18.02,15.15
1070,消费电子,002925,盈趣科技,130.299243,123.38116869,42.5,2.89,-0.47,5.94,21.36,9.04
1071,消费电子,301318,维海德,45.34992199,19.63717993,26.8,2.48,-0.54,8.86,28.04,15.13
1072,消费电子,300951,博硕科技,55.06219097,49.0937,26.34,2.43,-0.71,13.83,23.82,11.0
1073,消费电子,300279,和晶科技,34.97061354,32.80675627,22.79,3.46,-0.71,10.32,24.56,17.99
1074,消费电子,301606,绿联科技,195.2565547,15.62482167,32.48,6.95,-1.08,-7.71,29.86,26.51
1075,消费电子,603341,龙旗科技,180.92255562,103.55679126,29.34,3.26,-1.26,5.07,1.59,-15.91
1076,消费电子,002139,拓邦股份,171.68917785,147.48907193,21.8,2.52,-2.14,3.22,7.24,1.7
1077,消费电子,603890,春秋电子,53.69777608,53.69777608,33.31,1.93,-2.3,7.27,20.97,5.43
1078,消费电子,002055,得润电子,44.79271026,44.07970183,34.93,3.24,-2.9,10.1,46.73,2.92
1079,物流行业,002468,申通快递,187.37018512,182.62638842,19.85,1.92,1.77,10.89,9.78,21.67
1080,物流行业,603871,嘉友国际,148.70254112,148.70254112,14.2,2.72,0.95,12.31,9.47,-19.72
1081,物流行业,600603,ST广物,91.88634463,91.88634463,11.09,1.28,0.42,5.9,11.92,-19.96
1082,物流行业,603535,嘉诚国际,61.76937251,57.75263613,24.72,2.43,0.19,4.69,32.57,50.37
1083,物流行业,002492,恒基达鑫,26.0415,25.58077282,31.31,1.54,0.18,13.53,26.82,34.24
1084,物流行业,001228,永泰运,26.56856698,26.56856698,17.74,1.61,-0.01,10.68,13.84,25.45
1085,物流行业,603713,密尔克卫,83.8232054,83.8232054,12.17,1.95,-0.09,1.09,7.72,4.99
1086,物流行业,605050,福然德,74.86075259,74.86075259,20.6,1.74,-0.22,11.6,48.92,59.89
1087,物流行业,603223,恒通股份,79.77469304,61.79136768,46.87,2.1,-0.25,3.42,34.9,7.09
1088,物流行业,600180,瑞茂通,50.74550257,50.74550257,37.18,0.64,-0.31,1.75,-4.3,9.11
1089,物流行业,001213,中铁特货,185.33333331,185.33333331,27.0,0.98,-0.47,2.21,3.73,1.46
1090,物流行业,603066,音飞储存,35.83113301,35.83113301,27.54,2.55,-0.47,1.0,12.26,15.12
1091,物流行业,603967,中创物流,39.31200491,39.31200491,14.22,1.77,-0.5,-3.0,-1.05,23.13
1092,物流行业,002889,东方嘉盛,57.10332177,37.99422456,32.9,2.37,-0.58,3.63,3.92,5.73
1093,物流行业,001331,胜通能源,29.437632,7.359408,24.89,1.96,-0.67,6.19,1.96,32.7
1094,物流行业,000927,中国铁物,163.96458367,163.96450075,23.2,1.76,-0.84,5.47,9.72,4.23
1095,物流行业,000557,西部创业,80.21061043,80.18539089,30.49,1.31,-0.85,6.41,3.19,7.0
1096,物流行业,603648,畅联股份,39.93789056,39.93789056,31.5,2.12,-1.06,5.66,5.56,7.41
1097,物流行业,600125,铁龙物流,75.85082088,75.85082088,9.37,1.03,-1.19,-0.34,-1.19,-2.02
1098,物流行业,300873,海晨股份,47.01970274,34.01861177,20.37,1.53,-1.19,1.14,-0.2,20.58
1099,物流行业,600179,安通控股,129.06157286,114.1992131,13.36,1.17,-1.2,9.39,2.01,7.77
1100,物流行业,000906,浙商中拓,47.05066877,46.49219635,6.11,0.98,-1.63,4.08,11.24,3.59
1101,物流行业,002769,普路通,32.36667528,28.26401134,26.26,2.75,-1.71,10.43,27.31,24.39
1102,物流行业,603128,华贸物流,83.38626167,83.38626167,17.74,1.42,-2.24,-1.09,-3.19,-0.93
1103,物流行业,600794,保税科技,59.04748612,59.04748612,48.03,2.27,-3.03,6.28,32.97,36.67
1104,物流行业,002010,传化智联,152.50198679,152.11958445,19.35,0.87,-4.73,-1.8,7.89,23.48
1105,风电设备,603063,禾望电气,144.96302802,144.96302802,34.4,3.11,0.75,9.81,11.04,60.74
1106,风电设备,605305,中际联合,65.03112,65.03112,16.5,2.51,0.68,17.44,32.47,9.76
1107,风电设备,300772,运达股份,101.59257328,90.08880716,43.2,1.59,0.43,22.11,19.54,-2.05
1108,风电设备,600458,时代新材,108.25004236,106.23428799,17.86,1.77,-0.3,14.65,12.51,4.29
1109,风电设备,603218,日月股份,131.068947,130.766211,27.13,1.33,-0.31,9.46,11.29,5.56
1110,风电设备,300690,双一科技,40.44434559,26.77903621,33.4,2.76,-0.36,7.27,28.6,9.2
1111,风电设备,300850,新强联,140.93383694,99.01315477,20.67,2.53,-0.45,14.81,44.25,94.53
1112,风电设备,300443,金雷股份,71.96625763,54.57560532,32.18,1.19,-0.45,16.04,19.77,13.25
1113,风电设备,300129,泰胜风能,69.18254317,49.1742785,38.35,1.55,-1.18,5.26,15.26,4.96
1114,风电设备,301063,海锅股份,29.84716706,24.38053561,36.31,1.94,-1.24,15.09,19.42,81.82
1115,风电设备,300569,天能重工,57.98769215,57.811554,31.72,1.12,-1.97,9.46,26.56,13.86
1116,风电设备,601218,吉鑫科技,41.37773096,41.37773096,24.62,1.43,-2.16,20.17,42.33,30.98
1117,风电设备,688186,广大特材,61.80862739,61.80862739,20.81,1.62,-7.67,3.36,12.09,80.65
1118,橡胶制品,301459,丰茂股份,46.11555408,11.56935408,40.14,3.88,0.21,8.66,20.42,43.89
1119,橡胶制品,002753,永东股份,27.27569549,17.62783619,22.99,1.19,0.05,8.82,18.82,18.63
1120,橡胶制品,605183,确成股份,72.69637375,72.09266699,13.2,2.17,0.03,8.2,20.39,5.62
1121,橡胶制品,873665,科强股份,19.667487,9.69404337,49.03,2.81,-0.07,-9.5,12.83,49.06
1122,橡胶制品,301233,盛帮股份,27.963651,10.81988741,28.12,3.03,-0.2,9.28,26.73,20.89
1123,橡胶制品,601163,三角轮胎,114.16,114.16,17.19,0.84,-0.29,3.11,3.56,-5.31
1124,橡胶制品,002381,双箭股份,28.19304889,22.05877662,27.31,1.3,-0.4,1.78,11.38,6.04
1125,橡胶制品,871694,中裕科技,24.7533804,11.71070864,19.9,3.0,-0.42,-6.98,12.28,67.02
1126,橡胶制品,002442,龙星科技,32.8140029,31.84867452,28.7,1.82,-0.44,8.65,11.07,10.7
1127,橡胶制品,000589,贵州轮胎,70.89379122,70.09476978,26.81,0.82,-0.48,2.95,4.83,-6.94
1128,橡胶制品,600469,风神股份,41.50575456,41.50575456,36.76,1.25,-0.49,2.33,7.77,-7.03
1129,橡胶制品,001207,联科科技,47.87742108,46.48099771,14.41,2.52,-0.54,-0.92,20.22,23.94
1130,橡胶制品,601500,通用股份,74.85677112,74.27014062,18.23,1.25,-0.81,3.06,-1.46,-11.63
1131,橡胶制品,832225,利通科技,24.96494645,16.28324969,17.51,3.65,-0.93,-6.64,29.66,96.7
1132,橡胶制品,002984,森麒麟,196.11632969,135.0645653,13.57,1.45,-0.96,3.6,-7.65,-22.28
1133,橡胶制品,300547,川环科技,63.55350898,52.21951392,34.22,5.35,-1.36,5.13,-2.66,7.48
1134,橡胶制品,300320,海达股份,59.40193807,47.9958297,28.21,2.51,-1.78,-2.18,-1.0,3.13
1135,橡胶制品,603650,彤程新材,190.64964343,189.59637505,29.76,6.19,-2.12,-1.42,2.41,-7.66
1136,橡胶制品,300121,阳谷华泰,65.12292562,62.82579688,26.02,1.87,-3.68,5.13,26.61,21.42
1137,化纤行业,603225,新凤鸣,170.76130456,169.31840856,13.93,1.01,0.71,4.96,11.11,2.66
1138,化纤行业,002206,海 利 得,67.75668093,53.41298128,12.13,1.84,0.25,13.45,39.14,41.5
1139,化纤行业,301057,汇隆新材,19.8859402,14.00928903,40.32,2.68,-0.15,3.48,19.97,37.72
1140,化纤行业,601113,华鼎股份,45.04941082,45.04941082,11.92,1.16,-0.22,1.24,2.77,4.62
1141,化纤行业,688722,同益中,48.70774056,48.58600736,28.06,3.56,-0.29,0.51,29.28,70.98
1142,化纤行业,600063,皖维高新,100.81121317,92.25035575,21.42,1.21,-0.48,10.39,10.11,21.57
1143,化纤行业,002998,优彩资源,24.57879574,18.33138252,39.64,1.62,-1.03,-0.13,25.71,30.5
1144,化纤行业,000936,华西股份,61.31209178,61.30340372,27.18,1.17,-2.01,0.87,7.29,-15.09
1145,化纤行业,300777,中简科技,162.42796417,156.48347741,35.83,3.71,-2.98,5.49,11.5,31.6
1146,中药,000989,九芝堂,99.37486759,80.59120428,21.32,2.75,1.68,11.86,43.51,51.57
1147,中药,002107,沃华医药,43.05983616,42.49340209,47.09,5.98,1.5,26.66,67.26,56.07
1148,中药,002826,易明医药,34.6270794,31.65767224,46.06,4.67,0.86,36.39,76.83,77.0
1149,中药,600285,羚锐制药,129.69931165,129.41343665,14.95,4.63,0.69,-3.21,3.53,7.57
1150,中药,603439,贵州三力,52.29076276,51.53001156,31.16,3.64,0.0,6.86,3.66,0.79
1151,中药,600750,江中药业,139.82612404,138.12979,12.27,3.69,-0.05,-3.26,-4.26,0.09
1152,中药,600993,马应龙,119.66056014,119.45322764,14.7,2.8,-0.17,-10.52,3.01,6.32
1153,中药,002737,葵花药业,93.3816,93.38154004,40.88,2.25,-0.19,0.76,-6.55,-21.96
1154,中药,600479,千金药业,45.24061935,45.24061935,21.28,1.8,-0.35,0.93,7.03,1.22
1155,中药,002275,桂林三金,86.9601528,82.73811477,20.74,2.97,-0.36,-8.18,10.04,0.41
1156,中药,600572,康恩贝,114.48013824,114.17405811,15.11,1.72,-0.41,2.25,6.57,0.67
1157,中药,002166,莱茵生物,60.36815494,36.43190008,49.01,1.99,-0.52,-0.49,8.1,10.45
1158,中药,300181,佐力药业,131.08929291,112.68405076,18.09,4.85,-0.53,6.26,14.52,26.54
1159,中药,002728,特一药业,45.56908831,33.46196178,36.09,2.53,-0.54,0.79,15.76,-0.67
1160,中药,300519,新光药业,24.896,17.75396,25.36,3.08,-0.54,2.69,20.9,19.97
1161,中药,002390,信邦制药,70.95059318,67.60913527,43.01,1.06,-0.57,1.1,6.1,-19.25
1162,中药,603858,步长制药,190.57114773,190.57114773,15.51,1.82,-0.6,2.93,16.81,9.05
1163,中药,600422,昆药集团,109.98857749,109.98857749,30.39,2.06,-0.68,-7.11,-20.16,-8.33
1164,中药,603567,珍宝岛,110.39579344,110.20810347,36.65,1.4,-0.77,2.0,10.66,1.12
1165,中药,600976,健民集团,61.26740084,61.22746084,13.9,2.54,-0.77,-2.98,-12.74,-2.06
1166,中药,002864,盘龙药业,31.32099891,21.80325396,25.06,1.92,-0.77,-0.77,10.37,-2.13
1167,中药,603896,寿仙谷,42.7612116,42.7612116,18.31,1.92,-0.85,-5.52,11.59,3.01
1168,中药,000650,仁和药业,78.9565164,75.09016104,12.01,1.29,-0.89,2.74,8.25,0.53
1169,中药,605199,ST葫芦娃,36.04979856,36.04979856,37.02,4.97,-0.98,-9.08,-40.13,-43.44
1170,中药,600557,康缘药业,92.05742186,92.05742186,27.59,2.0,-0.99,17.15,23.65,19.38
1171,中药,002349,精华制药,61.97671563,60.81931383,24.9,2.35,-1.04,-1.19,6.87,-1.32
1172,中药,600351,亚宝药业,44.38000292,44.38000292,10.34,1.62,-1.07,1.77,14.65,9.5
1173,中药,000919,金陵药业,43.65960396,41.32516234,47.49,1.16,-1.22,3.55,10.24,8.02
1174,中药,600129,太极集团,120.7339133,120.7339133,40.49,3.39,-1.48,1.4,-3.08,-12.3
1175,中药,600771,广誉远,100.83517505,100.83517505,39.65,6.17,-1.59,-8.94,19.14,9.23
1176,中药,603998,方盛制药,45.4888289,45.4888289,12.89,2.88,-1.71,-1.98,5.71,1.97
1177,中药,300039,上海凯宝,66.421,58.22481535,19.7,1.62,-2.03,0.47,3.42,4.44
1178,中药,002287,奇正藏药,119.36904356,119.11549028,39.43,3.23,-2.16,-9.57,-5.23,8.03
1179,中药,300534,陇神戎发,30.698514,30.56651004,31.7,4.42,-2.33,-7.24,6.08,16.59
1180,中药,300026,红日药业,119.56536251,109.98424264,49.55,1.39,-2.42,-0.5,19.16,5.85
1181,中药,002907,华森制药,70.53201743,52.17120093,43.69,4.2,-4.85,-15.6,27.86,30.42
1182,中药,002317,众生药业,137.18574844,122.69656411,41.52,3.59,-5.0,19.17,52.85,34.81
1183,水泥建材,000935,四川双马,145.51172747,145.51172747,31.21,1.92,0.4,6.54,14.2,31.63
1184,水泥建材,002541,鸿路钢构,122.54636368,88.12055355,22.43,1.33,0.21,-1.88,-10.71,1.08
1185,水泥建材,000789,万年青,48.24314861,48.24314861,34.12,0.74,0.1,12.87,23.98,24.23
1186,水泥建材,600477,杭萧钢构,64.90967251,64.90967251,32.91,1.29,-0.03,5.38,4.98,6.61
1187,水泥建材,003037,三和管桩,51.46051484,50.85921484,37.18,1.86,-0.27,22.19,41.98,17.35
1188,水泥建材,000672,上峰水泥,86.3731346,86.3731346,27.01,1.02,-0.71,7.9,18.48,26.74
1189,水泥建材,600496,精工钢构,65.87311569,65.87311569,13.27,0.76,-0.94,8.85,12.97,12.59
1190,水泥建材,600668,尖峰集团,51.4061239,51.4061239,2.21,0.9,-1.07,0.94,40.02,47.19
1191,水泥建材,002233,塔牌集团,97.64732381,97.58261872,14.79,0.84,-1.16,8.19,9.2,13.28
1192,水泥建材,600678,四川金顶,33.328545,33.328545,46.21,13.17,-1.71,12.25,39.62,46.02
1193,水泥建材,002743,富煌钢构,26.46432346,26.42191546,37.99,0.82,-2.52,-24.57,0.16,-7.46
1194,有色金属,600961,株冶集团,124.66780809,87.36060065,11.25,4.01,1.23,13.28,19.3,47.65
1195,有色金属,688786,悦安新材,33.5341607,33.5341607,49.8,4.8,0.32,6.77,20.02,14.76
1196,有色金属,601609,金田股份,119.73132821,119.73132821,19.85,1.49,0.13,25.35,39.45,39.21
1197,有色金属,601702,华峰铝业,161.2626919,161.2626919,15.14,2.93,0.08,1.51,-4.72,-10.38
1198,有色金属,603132,金徽股份,125.673,125.673,33.49,4.06,0.07,9.54,19.2,16.71
1199,有色金属,002171,楚江新材,133.80822791,132.99250705,25.39,1.75,-0.07,1.84,1.37,8.17
1200,有色金属,603271,永杰新材,72.2946,14.17461134,23.87,2.76,-0.2,4.73,4.64,81.21
1201,有色金属,600490,鹏欣资源,109.09533299,98.23623433,25.31,1.76,-0.21,9.35,22.33,49.85
1202,有色金属,688257,新锐股份,35.99345267,35.99345267,19.48,1.64,-0.31,0.28,-2.06,11.06
1203,有色金属,688231,隆达股份,44.85394288,22.97574006,39.29,1.65,-0.38,11.56,22.19,28.41
1204,有色金属,002978,安宁股份,152.97194539,96.9059,16.61,1.88,-0.6,4.75,6.86,16.08
1205,有色金属,002540,亚太科技,74.72649191,51.87848253,19.92,1.4,-0.6,2.05,1.7,0.17
1206,有色金属,000688,国城矿业,151.59097873,151.59039682,6.2,4.35,-0.74,3.86,21.02,13.29
1207,有色金属,600888,新疆众和,98.68090165,98.68090165,11.14,0.9,-0.76,7.18,7.99,2.93
1208,有色金属,600531,豫光金铅,91.14559806,91.14559806,9.96,1.67,-0.79,18.3,31.24,34.84
1209,有色金属,603527,众源新材,35.69095712,35.69095712,12.38,1.76,-0.82,15.81,29.87,19.41
1210,有色金属,000751,锌业股份,53.63893575,46.80764346,47.08,1.5,-0.83,9.93,21.61,18.15
1211,有色金属,601137,博威合金,147.77592384,147.60110784,11.66,1.79,-1.02,5.14,8.91,-8.03
1212,有色金属,603876,鼎胜新材,86.67213515,86.51477753,25.41,1.24,-1.04,6.9,16.38,5.92
1213,有色金属,002996,顺博合金,50.34163089,31.31807956,10.79,1.61,-1.13,7.75,24.5,14.11
1214,有色金属,600361,创新新材,167.58338411,59.94588324,20.24,1.57,-1.18,5.71,9.97,7.65
1215,有色金属,000758,中色股份,114.52114403,113.62967817,11.56,1.96,-1.25,18.76,25.0,17.59
1216,有色金属,300697,电工合金,63.554816,48.659156,36.9,5.63,-1.46,25.88,34.89,53.66
1217,有色金属,003038,鑫铂股份,44.25515092,30.05442082,31.74,1.48,-1.61,-6.47,-4.27,10.87
1218,有色金属,601677,明泰铝业,157.57730022,154.32143964,8.96,0.9,-1.65,3.86,11.93,6.83
1219,有色金属,000060,中金岭南,180.15240488,180.14969363,16.5,1.29,-1.77,7.85,8.07,4.78
1220,有色金属,600338,西藏珠峰,103.9456961,103.9456961,20.63,2.72,-1.93,13.15,23.72,6.56
1221,有色金属,000612,焦作万方,97.87957025,97.81559382,15.16,1.57,-2.12,10.35,24.77,30.52
1222,有色金属,600595,中孚实业,183.16126371,183.16126371,19.88,1.17,-2.25,24.32,29.83,61.48
1223,铁路公路,000900,现代投资,68.30227503,68.29923753,9.69,0.63,1.24,8.43,20.97,5.63
1224,铁路公路,600269,赣粤高速,122.60886824,122.60886824,7.16,0.66,0.5,-1.51,11.23,-3.49
1225,铁路公路,601107,四川成渝,187.153272,132.359688,10.25,1.11,0.49,-2.24,16.79,23.89
1226,铁路公路,600033,福建高速,98.52396,98.52396,10.0,0.83,-0.01,-0.56,-4.52,-6.27
1227,铁路公路,600035,楚天高速,70.84509964,70.84509964,6.4,0.82,-0.09,-0.23,7.06,-0.68
1228,铁路公路,000828,东莞控股,114.55477252,114.55462375,13.07,1.18,-0.18,5.97,8.68,6.27
1229,铁路公路,000755,山西高速,75.41974407,75.41974407,17.55,1.46,-0.41,5.56,11.98,5.76
1230,铁路公路,601188,龙江交通,47.76639213,47.76639213,18.96,1.03,-0.48,2.55,0.55,0.83
1231,铁路公路,000548,湖南投资,27.50679119,27.50505554,34.74,1.35,-0.54,3.97,14.32,8.04
1232,铁路公路,600020,中原高速,113.26754033,113.26754033,7.96,1.0,-0.61,-0.59,18.31,19.43
1233,铁路公路,600368,五洲交通,71.30766591,71.30766591,9.1,1.04,-0.79,2.31,-9.22,-4.53
1234,铁路公路,601518,吉林高速,52.74643342,52.74643342,11.53,0.99,-0.8,2.96,3.72,3.72
1235,铁路公路,002357,富临运业,30.97271676,30.97160526,11.71,1.9,-0.82,16.75,38.18,41.14
1236,铁路公路,600106,重庆路桥,82.00084633,82.00084633,37.0,1.6,-0.96,1.98,22.91,11.17
1237,综合行业,600051,宁波联合,24.40408,24.40408,43.71,0.73,-0.02,10.1,25.0,22.27
1238,综合行业,000803,山高环能,31.41492021,30.66784493,27.78,2.16,-0.06,16.32,28.76,30.02
1239,综合行业,002758,浙农股份,50.36717228,50.07324263,21.53,1.09,-0.08,3.21,11.03,14.18
1240,综合行业,002053,云南能投,100.45158452,100.44840262,11.36,1.37,-0.97,-4.21,1.96,-1.45
1241,综合行业,000833,粤桂股份,97.21236519,54.98868555,20.8,2.72,-1.51,5.66,2.36,7.73
1242,综合行业,000532,华金资本,53.77450104,53.59376038,36.36,3.58,-1.6,4.28,11.35,18.72
1243,综合行业,600784,鲁银投资,43.84983278,43.84983278,13.82,1.38,-1.77,5.87,15.07,11.51
1244,工程建设,600846,同济科技,68.66129061,68.66129061,19.61,1.65,0.84,12.74,29.45,27.49
1245,工程建设,600284,浦东建设,65.2012032,65.2012032,13.66,0.84,0.62,-1.9,2.91,8.91
1246,工程建设,002062,宏润建设,62.11099863,56.45973408,16.95,1.26,0.48,8.42,9.13,0.2
1247,工程建设,836149,旭杰科技,11.91247728,9.83339987,33.5,7.06,0.28,1.93,21.78,37.97
1248,工程建设,600667,太极实业,140.06164684,140.06164684,29.69,1.66,0.0,5.89,5.39,-2.64
1249,工程建设,601133,柏诚股份,66.79433064,18.65875,37.78,2.35,-0.1,11.38,19.34,14.38
1250,工程建设,600248,陕建股份,148.46749085,147.11784965,8.9,0.6,-0.13,3.94,-2.46,-11.38
1251,工程建设,603163,圣晖集成,29.19,10.21730273,25.21,2.75,-0.16,7.7,17.23,13.05
1252,工程建设,605598,上海港湾,53.0749105,52.7346545,37.17,2.95,-0.2,3.06,7.11,-3.17
1253,工程建设,300982,苏文电能,45.0770088,42.2278581,30.65,1.53,-0.27,23.76,43.48,16.97
1254,工程建设,600512,腾达建设,37.9327013,37.78024288,16.15,0.61,-0.31,5.78,10.19,1.28
1255,工程建设,603098,森特股份,56.99231768,56.89727768,41.79,2.06,-0.32,10.14,12.94,10.0
1256,工程建设,002060,广东建工,138.53711063,57.66786095,24.1,1.03,-0.35,6.03,6.96,4.83
1257,工程建设,002051,中工国际,105.67472322,105.66440861,20.14,0.93,-0.45,5.69,8.93,6.22
1258,工程建设,002135,东南网架,49.30585715,46.13890867,26.28,0.78,-0.48,3.28,9.41,5.74
1259,工程建设,301058,中粮科工,59.32135757,59.32135757,40.12,2.82,-0.49,8.21,-5.7,11.35
1260,工程建设,002140,东华科技,69.31455807,53.20291727,14.36,1.59,-0.53,7.22,-2.97,0.62
1261,工程建设,000498,山东路桥,94.54354174,88.26510222,9.48,0.64,-0.6,4.12,5.55,2.35
1262,工程建设,301098,金埔园林,17.28988615,14.07073865,28.75,1.32,-0.76,7.77,21.92,18.99
1263,工程建设,601789,宁波建工,59.1218433,59.1218433,19.59,1.33,-0.77,6.03,7.72,25.35
1264,工程建设,600491,龙元建设,54.61235899,54.61235899,7.09,0.53,-1.07,-10.55,-6.3,-4.55
1265,工程建设,002061,浙江交科,109.49260863,106.5646539,12.37,0.72,-1.15,4.34,11.72,3.54
1266,工程建设,002761,浙江建投,98.87509379,98.87509379,10.91,1.46,-1.33,1.22,11.33,4.1
1267,工程建设,600502,安徽建工,84.11016296,84.11016296,6.76,0.77,-1.42,7.93,12.13,8.65
1268,工程建设,603815,交建股份,47.22391913,47.22391913,35.74,2.04,-1.54,6.99,4.38,35.52
1269,工程建设,603843,*ST正平,20.28907387,20.28907387,34.81,5.31,-3.18,-15.29,-15.94,-19.67
1270,工程建设,000065,北方国际,118.60241625,107.92832528,16.76,1.21,-3.59,8.74,8.85,14.95
1271,医疗服务,600327,大东方,45.30071132,45.30071132,28.36,1.34,1.43,5.1,4.07,-3.4
1272,医疗服务,301103,何氏眼科,35.74558774,18.79498763,27.47,1.89,-0.15,0.27,23.2,13.27
1273,医疗服务,301033,迈普医学,40.76310732,34.30304632,42.18,5.92,-0.24,-3.18,9.18,47.84
1274,医疗服务,002172,澳洋健康,30.47614793,30.4578248,41.19,19.92,-0.29,3.65,20.97,27.16
1275,医疗服务,688315,诺禾致源,62.18028,62.18028,45.89,2.48,-0.39,6.25,9.77,20.0
1276,医疗服务,301267,华厦眼科,163.464,63.99009908,27.3,2.86,-0.81,2.41,4.29,3.4
1277,医疗服务,600763,通策医疗,185.98281485,185.98281485,25.28,4.64,-1.43,-0.79,-2.51,-5.39
1278,医疗服务,301333,诺思格,50.39609938,29.81790305,48.32,2.73,-1.65,1.0,15.62,4.72
1279,医疗服务,600721,百花医药,29.59062838,29.59062838,35.7,3.79,-1.84,-3.26,16.49,16.84
1280,医疗服务,688621,阳光诺和,57.5344,57.5344,48.63,5.68,-3.5,-9.22,14.82,36.84
1281,医疗服务,688076,诺泰生物,123.13381907,123.13381907,20.17,4.4,-4.99,10.6,13.06,6.71
1282,电池,001283,豪鹏科技,50.09106084,35.95154503,39.36,2.4,0.78,22.75,26.95,8.16
1283,电池,833523,德瑞锂电,26.34848608,21.07837733,19.2,4.4,0.09,0.39,8.1,32.1
1284,电池,836239,长虹能源,64.16294949,24.52496718,27.71,7.13,-0.33,9.09,14.45,75.76
1285,电池,688006,杭可科技,116.56909255,116.56909255,25.17,2.24,-0.41,12.44,14.6,8.85
1286,电池,603031,安孚科技,61.773712,61.773712,21.7,3.33,-0.48,6.06,9.83,3.17
1287,电池,301222,浙江恒威,29.72108622,8.59908672,35.63,2.13,-0.53,10.11,18.17,16.62
1288,电池,601311,骆驼股份,101.59445382,101.59445382,10.73,1.07,-0.69,6.28,12.61,8.25
1289,电池,002245,蔚蓝锂芯,158.52160349,149.08001712,27.96,2.27,-0.92,12.63,9.9,29.44
1290,电池,000049,德赛电池,86.27442318,86.25116955,44.32,1.33,-1.04,5.71,10.98,-3.24
1291,电池,688155,先惠技术,60.56887404,60.56887404,25.98,3.03,-1.05,3.82,19.27,28.24
